DATAFLOW,LAST UPDATE,freq,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2003,28.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2004,28.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2005,28.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2006,28.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2007,28.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2008,28.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2009,28.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2010,28.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2011,28.4,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2012,28.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2013,27.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2014,27.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2015,27.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2016,27.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2017,27.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2018,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2019,26.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2020,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2021,27.1,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2022,27.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2023,26.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2000,25.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2001,25.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2002,25.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2003,25.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2004,25.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2005,25.0,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2006,24.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2007,25.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2008,25.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2009,25.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2010,25.1,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2011,25.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2012,24.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2013,24.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2014,24.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2015,24.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2016,24.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2017,24.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2018,24.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2019,24.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2020,24.7,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2021,24.5,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2022,24.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DE,2023,24.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DK,2010,21.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DK,2011,21.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DK,2012,21.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DK,2013,21.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DK,2014,21.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DK,2015,21.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DK,2016,21.3,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DK,2017,21.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DK,2018,21.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DK,2019,21.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DK,2020,21.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DK,2021,22.0,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DK,2022,22.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,DK,2023,22.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2002,27.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2003,26.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2004,27.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2005,27.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2006,27.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2007,27.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2008,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2009,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2010,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2011,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2012,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2013,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2014,27.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2015,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2016,27.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2017,27.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2018,27.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2019,27.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2020,27.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2021,27.3,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2022,27.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EA20,2023,27.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2000,25.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2001,25.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2002,25.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2003,24.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2004,24.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2005,25.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2006,26.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2007,26.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2008,25.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2009,25.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2010,25.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2011,25.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2012,25.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2013,25.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2014,25.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2015,24.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2016,24.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2017,24.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2018,23.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2019,23.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2020,23.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2021,23.2,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2022,23.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EE,2023,23.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2000,30.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2001,30.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2002,30.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2003,30.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2004,29.4,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2005,30.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2006,30.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2007,30.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2008,29.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2009,29.6,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2010,29.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2011,30.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2012,30.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2013,30.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2014,30.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2015,30.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2016,30.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2017,30.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2018,30.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2019,30.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2020,30.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2021,31.8,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2022,32.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EL,2023,32.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2000,30.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2001,30.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2002,30.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2003,29.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2004,29.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2005,29.4,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2006,29.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2007,29.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2008,29.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2009,29.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2010,29.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2011,29.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2012,29.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2013,29.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2014,29.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2015,30.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2016,30.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2017,30.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2018,30.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2019,30.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2020,30.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2021,31.1,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2022,31.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,ES,2023,31.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2002,27.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2003,27.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2004,27.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2005,27.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2006,28.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2007,27.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2008,27.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2009,27.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2010,27.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2011,27.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2012,27.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2013,27.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2014,27.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2015,27.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2016,27.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2017,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2018,27.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2019,27.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2020,27.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2021,27.5,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2022,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,EU27_2020,2023,27.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2003,23.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2004,23.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2005,23.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2006,23.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2007,23.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2008,23.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2009,23.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2010,22.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2011,22.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2012,20.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2013,22.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2014,22.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2015,22.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2016,22.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2017,22.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2018,22.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2019,22.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2020,22.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2021,22.3,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2022,22.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FI,2023,22.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2003,24.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2004,24.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2005,24.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2006,24.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2007,24.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2008,24.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2009,24.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2010,24.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2011,24.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2012,24.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2013,24.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2014,24.5,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2015,24.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2016,24.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2017,25.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2018,24.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2019,24.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2020,24.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2021,24.4,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2022,24.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,FR,2023,24.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2002,30.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2003,31.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2004,32.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2005,32.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2006,32.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2007,33.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2008,33.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2009,33.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2010,32.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2011,33.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2012,33.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2013,33.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2014,32.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2015,33.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2016,33.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2017,33.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2018,33.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2019,33.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2020,34.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2021,34.9,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2022,34.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HR,2023,33.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2000,27.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2001,28.0,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2002,28.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2003,28.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2004,28.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2005,29.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2006,29.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2007,29.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2008,29.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2009,29.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2010,29.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2011,29.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2012,29.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2013,29.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2014,29.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2015,28.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2016,28.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2017,28.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2018,28.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2019,28.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2020,28.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2021,28.6,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2022,28.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,HU,2023,28.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,IE,2006,26.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,IE,2007,26.4,b
